cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
13985788,190000000000,1223649036,08/11/2016,9/17/2016,70.49,1,70.49,1,63.75,"28,51,777",READY TO WEAR,CASUAL RTW
10947180,724000000000,1271361135,10/26/2016,12/11/2016,72.09,1,72.09,1,72.09,"28,53,951",CENTER CORE,HANDBAGS & ACCESSORIES
10947180,724000000000,1259337394,11/18/2016,,61.79,1,61.79,,,"28,53,951",CENTER CORE,HANDBAGS & ACCESSORIES
12817353,888000000000,1204143903,5/28/2016,06/12/2016,35.99,1,35.99,1,35.99,"27,68,954",CENTER CORE,HANDBAGS & ACCESSORIES
12817353,888000000000,1206276026,06/12/2016,6/20/2016,25.19,1,25.19,1,25.19,"27,68,954",CENTER CORE,HANDBAGS & ACCESSORIES
12157606,795000000000,1219996440,08/05/2016,10/08/2016,9.99,1,9.99,1,9.99,"27,45,952",READY TO WEAR,CLASSIFICATIONS
12157606,795000000000,1230861912,8/26/2016,09/10/2016,11.04,1,11.04,1,11.04,"27,45,952",READY TO WEAR,CLASSIFICATIONS
11428453,706000000000,1202841038,5/21/2016,5/28/2016,39.99,1,39.99,1,39.99,"27,48,084",READY TO WEAR,COLLECTIONS RTW
11428453,706000000000,1202790301,5/20/2016,,49.99,1,49.99,,,"27,48,084",READY TO WEAR,COLLECTIONS RTW
11428453,706000000000,1201557529,05/10/2016,5/28/2016,47.99,1,47.99,1,47.99,"27,48,084",READY TO WEAR,COLLECTIONS RTW
15771108,42648414740,1192069492,04/03/2016,,39.99,1,39.99,,,"25,73,901",HOME,SOFT HOME
15771108,42648414740,1231429338,8/26/2016,,44.2,1,44.2,,,"25,73,901",HOME,SOFT HOME
15727935,729000000000,1268835666,10/24/2016,,36.52,1,36.52,,,"27,71,233",BEAUTY,COSMETICS
15727935,729000000000,1267667976,10/23/2016,,36.19,1,36.19,,,"27,71,233",BEAUTY,COSMETICS
11298375,706000000000,1362920121,01/05/2017,,67.99,1,67.99,,,"28,73,568",HOME,SOFT HOME
11298375,706000000000,1359475611,12/28/2016,,69.99,1,69.99,,,"28,73,568",HOME,SOFT HOME
11472575,889000000000,1236000618,09/06/2016,,84.99,1,84.99,,,"28,67,730",COST/WORKROOM/LEASE,LEASED
11472575,889000000000,1234839351,09/05/2016,,84.99,1,84.99,,,"28,67,730",COST/WORKROOM/LEASE,LEASED
13992367,706000000000,1261594188,10/14/2016,11/06/2016,15.99,1,15.99,1,15.99,"28,68,141",READY TO WEAR,CASUAL RTW
13992367,706000000000,1258340862,10/08/2016,10/14/2016,17.59,1,17.59,1,17.59,"28,68,141",READY TO WEAR,CASUAL RTW
10408026,723000000000,1283957403,11/06/2016,,23.99,6,143.94,,,"30,06,448",CENTER CORE,INTIMATE APPAREL/HOSIERY
10408026,723000000000,1283389164,11/06/2016,01/06/2017,23.32,3,69.96,3,69.96,"30,06,448",CENTER CORE,INTIMATE APPAREL/HOSIERY
10174595,191000000000,1319092359,11/28/2016,12/26/2016,99.99,1,99.99,1,99.99,"27,78,395",CENTER CORE,WOMENS SHOES
10174595,191000000000,1351583742,12/20/2016,,66.29,1,66.29,,,"27,78,395",CENTER CORE,WOMENS SHOES
11132287,733000000000,1211278349,07/12/2016,,152.99,1,152.99,,,"27,79,860",HOME,SOFT HOME
11132287,733000000000,1210831314,07/09/2016,,129.59,1,129.59,,,"27,79,860",HOME,SOFT HOME
12392417,190000000000,1238492697,09/11/2016,9/21/2016,21.59,1,21.59,1,21.59,"27,55,735",READY TO WEAR,CASUAL RTW
12392417,190000000000,1239610854,9/14/2016,,20.24,1,20.24,,,"27,55,735",READY TO WEAR,CASUAL RTW
10920240,706000000000,1333119087,12/07/2016,,20.99,1,20.99,,,"27,81,617",MENS & KIDS,TOTAL MENS
10920240,706000000000,1259718201,10/10/2016,,23.99,1,23.99,,,"27,81,617",MENS & KIDS,TOTAL MENS
11017629,706000000000,1266855495,10/22/2016,,10.98,1,10.98,,,"28,83,722",READY TO WEAR,CASUAL RTW
11017629,706000000000,1262165913,10/17/2016,,10.98,1,10.98,,,"28,83,722",READY TO WEAR,CASUAL RTW
12580183,844000000000,1238115966,09/09/2016,9/23/2016,12.99,1,12.99,1,12.99,"28,10,097",READY TO WEAR,MILLENNIAL/DENIM
12580183,844000000000,1239575034,9/13/2016,,8.99,1,8.99,,,"28,10,097",READY TO WEAR,MILLENNIAL/DENIM
11473944,829000000000,BS16121174460,12/11/2016,,84.99,1,84.99,,,"27,60,058",HOME,SOFT HOME
11473944,829000000000,1336387638,12/08/2016,12/11/2016,89.99,1,89.99,1,89.99,"27,60,058",HOME,SOFT HOME
10904530,706000000000,1352014095,12/21/2016,1/26/2017,20.99,1,20.99,1,20.99,"30,08,818",CENTER CORE,INTIMATE APPAREL/HOSIERY
10904530,706000000000,1346278107,12/16/2016,12/24/2016,24.99,1,24.99,1,24.99,"30,08,818",CENTER CORE,INTIMATE APPAREL/HOSIERY
10904530,706000000000,1372741275,1/16/2017,,17.28,1,17.28,,,"30,08,818",CENTER CORE,INTIMATE APPAREL/HOSIERY
12464675,190000000000,1315364442,11/26/2016,12/02/2016,79.99,1,79.99,1,79.99,"27,88,978",READY TO WEAR,CLASSIFICATIONS
12464675,190000000000,LG16611220367,11/26/2016,,79.99,1,79.99,,,"27,88,978",READY TO WEAR,CLASSIFICATIONS
10924083,3610000000000,1195487053,4/15/2016,4/21/2016,35,1,35,1,35,"17,69,982",BEAUTY,FRAGRANCES
10924083,3610000000000,1345308102,12/16/2016,12/27/2016,35,1,35,1,35,"17,69,982",BEAUTY,FRAGRANCES
10098337,706000000000,1272240402,10/27/2016,,39.99,1,39.99,,,"28,71,822",READY TO WEAR,SPECIAL SIZES
10098337,706000000000,1265737348,1/30/2017,,63.6,1,63.6,,,"28,71,822",READY TO WEAR,SPECIAL SIZES
10704684,889000000000,1333956834,12/07/2016,,33.6,1,33.6,,,"28,75,553",CENTER CORE,HANDBAGS & ACCESSORIES
10704684,889000000000,1312547943,11/25/2016,,28.8,1,28.8,,,"28,75,553",CENTER CORE,HANDBAGS & ACCESSORIES
11657219,745000000000,1218544725,08/01/2016,08/02/2016,21.59,1,21.59,1,21.59,"26,23,581",READY TO WEAR,CLASSIFICATIONS
11657219,745000000000,CG16281212425,08/02/2016,8/25/2016,21.59,1,21.59,1,21.59,"26,23,581",READY TO WEAR,CLASSIFICATIONS
13955847,767000000000,1327330104,12/03/2016,1/24/2017,101.49,1,101.49,1,101.49,"27,90,549",READY TO WEAR,CLASSIFICATIONS
13955847,767000000000,1362137700,01/04/2017,1/24/2017,139.99,1,139.99,1,139.99,"27,90,549",READY TO WEAR,CLASSIFICATIONS
10416838,653000000000,1226991822,8/20/2016,8/31/2016,28.77,1,28.77,1,28.77,"28,87,407",READY TO WEAR,MILLENNIAL/DENIM
10416838,653000000000,1279972995,10/30/2016,,16.79,1,16.79,,,"28,87,407",READY TO WEAR,MILLENNIAL/DENIM
10530248,190000000000,1233561276,8/31/2016,10/05/2016,167.63,1,167.63,1,167.63,"27,70,951",CENTER CORE,HANDBAGS & ACCESSORIES
10530248,190000000000,1248404886,9/28/2016,,134.1,1,134.1,,,"27,70,951",CENTER CORE,HANDBAGS & ACCESSORIES
11750775,829000000000,1364352012,01/08/2017,1/14/2017,112.49,1,112.49,1,112.49,"30,32,960",READY TO WEAR,CLASSIFICATIONS
11750775,829000000000,1364411703,01/08/2017,1/14/2017,119.99,1,119.99,1,119.99,"30,32,960",READY TO WEAR,CLASSIFICATIONS
12339407,890000000000,1233614535,8/31/2016,,92.49,1,92.49,,,"30,33,207",COST/WORKROOM/LEASE,LEASED
12339407,890000000000,1233614577,8/31/2016,,94.99,1,94.99,,,"30,33,207",COST/WORKROOM/LEASE,LEASED
12684444,889000000000,1197261139,4/20/2016,06/06/2016,27.99,1,27.99,1,27.99,"26,25,018",READY TO WEAR,SPECIAL SIZES
12684444,889000000000,1197416203,4/22/2016,,20.79,1,20.79,,,"26,25,018",READY TO WEAR,SPECIAL SIZES
12358104,855000000000,1198771791,4/29/2016,05/03/2016,74.99,1,74.99,1,74.99,"26,31,118",CENTER CORE,HANDBAGS & ACCESSORIES
12358104,855000000000,JW16450161001,05/04/2016,,74.99,1,74.99,,,"26,31,118",CENTER CORE,HANDBAGS & ACCESSORIES
15866122,646000000000,1193685044,04/08/2016,,53.99,1,53.99,,,"27,76,978",CENTER CORE,HANDBAGS & ACCESSORIES
15866122,646000000000,1189912424,3/22/2016,4/22/2016,50.99,1,50.99,1,50.99,"27,76,978",CENTER CORE,HANDBAGS & ACCESSORIES
11785649,78715515393,1186002682,03/01/2016,5/26/2016,40,1,40,1,40,"17,76,965",CENTER CORE,INTIMATE APPAREL/HOSIERY
11785649,78715515393,1186310986,03/01/2016,5/25/2016,10,1,10,1,10,"17,76,965",CENTER CORE,INTIMATE APPAREL/HOSIERY
10359702,886000000000,1203059750,5/25/2016,06/01/2016,16.5,1,16.5,1,16.5,"17,82,727",MENS & KIDS,TOTAL CHILDRENS
10359702,886000000000,1202011552,5/15/2016,06/01/2016,16.5,1,16.5,1,16.5,"17,82,727",MENS & KIDS,TOTAL CHILDRENS
10589880,888000000000,1185808863,2/27/2016,4/20/2016,22,1,22,1,22,"17,82,727",MENS & KIDS,TOTAL CHILDRENS
10589880,888000000000,1186832534,03/05/2016,,16.5,1,16.5,,,"17,82,727",MENS & KIDS,TOTAL CHILDRENS
13064038,706000000000,1260071116,11/21/2016,,11.99,1,11.99,,,"27,96,949",READY TO WEAR,COLLECTIONS RTW
13064038,706000000000,CB16960392692,06/09/2016,,21.89,1,21.89,,,"27,96,949",READY TO WEAR,COLLECTIONS RTW
11405411,706000000000,1257279219,10/04/2016,10/21/2016,10.98,1,10.98,1,10.98,"28,95,659",READY TO WEAR,CASUAL RTW
11405411,706000000000,1262837316,10/16/2016,,10.98,1,10.98,,,"28,95,659",READY TO WEAR,CASUAL RTW
13050235,706000000000,1250476468,11/06/2016,11/22/2016,39.99,1,39.99,1,39.99,"28,98,172",READY TO WEAR,COLLECTIONS RTW
13050235,706000000000,1254591190,11/11/2016,,39.99,1,39.99,,,"28,98,172",READY TO WEAR,COLLECTIONS RTW
11722713,883000000000,1345183062,12/15/2016,,25,1,25,,,"28,80,714",HOME,SOFT HOME
11722713,883000000000,1351112880,12/19/2016,,25,3,75,,,"28,80,714",HOME,SOFT HOME
11896018,706000000000,1260667689,10/14/2016,11/22/2016,21.74,1,21.74,1,21.74,"28,82,364",READY TO WEAR,COLLECTIONS RTW
11896018,706000000000,MR16910501515,11/18/2016,01/05/2017,17.24,1,17.24,1,17.24,"28,82,364",READY TO WEAR,COLLECTIONS RTW
14706613,706000000000,1259246278,11/18/2016,12/05/2016,109.99,1,109.99,1,109.99,"28,82,505",READY TO WEAR,CASUAL RTW
14706613,706000000000,1310483400,11/25/2016,1/28/2017,84.99,1,84.99,1,84.99,"28,82,505",READY TO WEAR,CASUAL RTW
14057260,886000000000,1321815609,11/28/2016,,22.99,1,22.99,,,"28,83,129",MENS & KIDS,TOTAL CHILDRENS
14057260,886000000000,1305336399,11/24/2016,12/23/2016,26.99,1,26.99,1,26.99,"28,83,129",MENS & KIDS,TOTAL CHILDRENS
10971459,887000000000,1201830556,5/15/2016,5/30/2016,72.24,1,72.24,1,72.24,"28,21,257",CENTER CORE,WOMENS SHOES
10971459,887000000000,1217168607,7/30/2016,,53.73,1,53.73,,,"28,21,257",CENTER CORE,WOMENS SHOES
11411617,740000000000,1207336512,6/16/2016,,39.99,1,39.99,,,"28,22,929",CENTER CORE,WOMENS SHOES
11411617,740000000000,1206511620,06/12/2016,,29.99,1,29.99,,,"28,22,929",CENTER CORE,WOMENS SHOES
13539851,706000000000,1261607871,10/13/2016,,29.98,1,29.98,,,"29,02,441",READY TO WEAR,CASUAL RTW
13539851,706000000000,1261678104,10/14/2016,,29.98,1,29.98,,,"29,02,441",READY TO WEAR,CASUAL RTW
15000502,723000000000,1259836126,11/17/2016,,14.24,1,14.24,,,"30,51,926",CENTER CORE,INTIMATE APPAREL/HOSIERY
15000502,723000000000,1257740452,11/13/2016,,16.98,1,16.98,,,"30,51,926",CENTER CORE,INTIMATE APPAREL/HOSIERY
12348524,706000000000,1351251810,12/19/2016,,26.7,1,26.7,,,"30,52,359",CENTER CORE,FASHION JEWELRY / WATCHES
12348524,706000000000,1315316715,11/26/2016,,16.99,1,16.99,,,"30,52,359",CENTER CORE,FASHION JEWELRY / WATCHES
13149439,890000000000,1233400140,09/02/2016,11/02/2016,16,1,16,1,16,"28,25,374",MENS & KIDS,TOTAL CHILDRENS
13149439,890000000000,1270678773,10/26/2016,11/02/2016,13.99,1,13.99,1,13.99,"28,25,374",MENS & KIDS,TOTAL CHILDRENS
13149439,890000000000,1245750142,10/29/2016,,9.99,1,9.99,,,"28,25,374",MENS & KIDS,TOTAL CHILDRENS
10873856,706000000000,DP16871183656,7/28/2016,,47.99,1,47.99,,,"28,27,170",MENS & KIDS,TOTAL MENS
10873856,706000000000,DP16970414762,07/09/2016,08/03/2016,47.99,1,47.99,1,47.99,"28,27,170",MENS & KIDS,TOTAL MENS
11359598,706000000000,1211088588,07/11/2016,,49.99,1,49.99,,,"28,28,308",READY TO WEAR,COLLECTIONS RTW
11359598,706000000000,1220059746,08/05/2016,8/13/2016,34.99,1,34.99,1,34.99,"28,28,308",READY TO WEAR,COLLECTIONS RTW
13568175,769000000000,1219584099,08/05/2016,,12.27,1,12.27,,,"27,85,910",READY TO WEAR,MISSY TOTAL ACTIVE
13568175,769000000000,1217854152,08/01/2016,8/18/2016,19.99,1,19.99,1,19.99,"27,85,910",READY TO WEAR,MISSY TOTAL ACTIVE
11798607,608000000000,1187755625,03/10/2016,,27.38,1,27.38,,,"28,88,923",MENS & KIDS,TOTAL MENS
11798607,608000000000,1199628701,05/02/2016,,23.34,1,23.34,,,"28,88,923",MENS & KIDS,TOTAL MENS
11110329,807000000000,1238593731,09/12/2016,9/21/2016,17.99,1,17.99,1,17.99,"28,34,523",READY TO WEAR,COLLECTIONS RTW
11110329,807000000000,1239203766,09/12/2016,9/21/2016,17.99,1,17.99,1,17.99,"28,34,523",READY TO WEAR,COLLECTIONS RTW
10394514,725000000000,1188102846,03/12/2016,4/26/2016,6.74,1,6.74,1,6.74,"18,08,199",MENS & KIDS,TOTAL CHILDRENS
10394514,725000000000,1190729845,3/27/2016,,4.79,1,4.79,,,"18,08,199",MENS & KIDS,TOTAL CHILDRENS
14560507,829000000000,1256856552,10/04/2016,1/29/2017,34.99,1,34.99,1,34.99,"29,13,037",READY TO WEAR,MILLENNIAL/DENIM
14560507,829000000000,1249768110,9/30/2016,11/04/2016,44.99,1,44.99,1,44.99,"29,13,037",READY TO WEAR,MILLENNIAL/DENIM
14884754,812000000000,1369551492,01/11/2017,,14.99,1,14.99,,,"29,14,433",HOME,SOFT HOME
14884754,812000000000,1347146505,12/17/2016,12/23/2016,33.99,1,33.99,1,33.99,"29,14,433",HOME,SOFT HOME
15020996,792000000000,1361544168,01/02/2017,,27.99,1,27.99,,,"29,14,459",HOME,SOFT HOME
15020996,792000000000,1367530680,01/09/2017,,32,1,32,,,"29,14,459",HOME,SOFT HOME
15020996,792000000000,1363861677,01/07/2017,,31.99,1,31.99,,,"29,14,459",HOME,SOFT HOME
15020996,792000000000,1265627134,1/25/2017,,31.99,1,31.99,,,"29,14,459",HOME,SOFT HOME
11502765,889000000000,1190745397,3/26/2016,4/16/2016,39.99,1,39.99,1,39.99,"26,48,569",COST/WORKROOM/LEASE,LEASED
11502765,889000000000,1190447467,3/24/2016,,39.99,1,39.99,,,"26,48,569",COST/WORKROOM/LEASE,LEASED
10389369,190000000000,1304641020,11/22/2016,,7.19,1,7.19,,,"28,99,722",MENS & KIDS,TOTAL CHILDRENS
10389369,190000000000,1300101045,11/19/2016,,6.34,1,6.34,,,"28,99,722",MENS & KIDS,TOTAL CHILDRENS
15563924,719000000000,1305270744,11/24/2016,,25,1,25,,,"29,01,043",BEAUTY,FRAGRANCES
15563924,719000000000,1304786937,11/24/2016,,25,1,25,,,"29,01,043",BEAUTY,FRAGRANCES
13600705,706000000000,1302149007,11/20/2016,11/27/2016,19.99,1,19.99,1,19.99,"29,05,730",READY TO WEAR,SPECIAL SIZES
13600705,706000000000,1303794144,11/24/2016,,14.99,1,14.99,,,"29,05,730",READY TO WEAR,SPECIAL SIZES
10661138,190000000000,1250377344,9/29/2016,10/06/2016,135,1,135,1,135,"28,44,881",READY TO WEAR,COLLECTIONS RTW
10661138,190000000000,1254934437,10/03/2016,,89.99,1,89.99,,,"28,44,881",READY TO WEAR,COLLECTIONS RTW
11538595,190000000000,1258834893,10/09/2016,11/20/2016,32.79,1,32.79,1,32.79,"29,18,366",READY TO WEAR,CASUAL RTW
11538595,190000000000,1259208057,10/08/2016,10/23/2016,39.99,1,39.99,1,39.99,"29,18,366",READY TO WEAR,CASUAL RTW
11447465,706000000000,1219933848,08/05/2016,,3.99,1,3.99,,,"29,20,783",MENS & KIDS,TOTAL MENS
11447465,706000000000,1220054139,08/05/2016,,4.79,2,9.58,,,"29,20,783",MENS & KIDS,TOTAL MENS
12289205,889000000000,1231171950,8/28/2016,,20.25,1,20.25,,,"27,95,017",CENTER CORE,HANDBAGS & ACCESSORIES
12289205,889000000000,1223560428,08/12/2016,09/09/2016,25.31,1,25.31,1,25.31,"27,95,017",CENTER CORE,HANDBAGS & ACCESSORIES
11258797,190000000000,1211947487,7/15/2016,8/19/2016,34.99,2,69.98,2,69.98,"27,98,108",READY TO WEAR,SPECIAL SIZES
11258797,190000000000,1203125948,5/23/2016,7/15/2016,47.6,1,47.6,1,47.6,"27,98,108",READY TO WEAR,SPECIAL SIZES
12649014,890000000000,1206567013,6/13/2016,8/13/2016,47.99,1,47.99,1,47.99,"28,00,267",CENTER CORE,WOMENS SHOES
12649014,890000000000,MS16780784514,08/07/2016,8/22/2016,28.2,1,28.2,1,28.2,"28,00,267",CENTER CORE,WOMENS SHOES
13456621,749000000000,1315526076,11/26/2016,,55.99,1,55.99,,,"28,50,373",HOME,SOFT HOME
13456621,749000000000,1333571604,12/07/2016,12/16/2016,59.99,2,119.98,1,59.99,"28,50,373",HOME,SOFT HOME
10858266,888000000000,1227344250,8/20/2016,,108.75,1,108.75,,,"28,50,753",CENTER CORE,WOMENS SHOES
10858266,888000000000,1225213035,8/16/2016,,123.25,1,123.25,,,"28,50,753",CENTER CORE,WOMENS SHOES
14181072,889000000000,1363387392,01/03/2017,,7.49,1,7.49,,,"28,51,869",READY TO WEAR,MILLENNIAL/DENIM
14181072,889000000000,1363836258,01/04/2017,1/14/2017,5.62,2,11.24,2,11.24,"28,51,869",READY TO WEAR,MILLENNIAL/DENIM
14610550,706000000000,1328017821,12/03/2016,,49,2,98,,,"29,20,783",MENS & KIDS,TOTAL MENS
14610550,706000000000,1263408627,10/18/2016,10/23/2016,79.99,2,159.98,2,159.98,"29,20,783",MENS & KIDS,TOTAL MENS
14610550,706000000000,1264111155,10/21/2016,10/29/2016,73.5,2,147,2,147,"29,20,783",MENS & KIDS,TOTAL MENS
14610550,706000000000,1271087682,10/25/2016,,63,2,126,,,"29,20,783",MENS & KIDS,TOTAL MENS
13555450,190000000000,MC16521260547,12/05/2016,01/10/2017,44.24,1,44.24,1,44.24,"29,23,549",CENTER CORE,WOMENS SHOES
13555450,190000000000,1330821858,12/05/2016,01/10/2017,63.2,1,63.2,1,63.2,"29,23,549",CENTER CORE,WOMENS SHOES
11534053,884000000000,1252235373,10/02/2016,11/20/2016,131.99,1,131.99,1,131.99,"28,14,618",READY TO WEAR,CLASSIFICATIONS
11534053,884000000000,1289153829,11/08/2016,,101.99,1,101.99,,,"28,14,618",READY TO WEAR,CLASSIFICATIONS
13398604,190000000000,1261417968,10/15/2016,,5.24,1,5.24,,,"28,17,588",READY TO WEAR,MILLENNIAL/DENIM
13398604,190000000000,1215670158,7/26/2016,,4.79,2,9.58,,,"28,17,588",READY TO WEAR,MILLENNIAL/DENIM
11899653,769000000000,1330737795,12/05/2016,1/28/2017,21.69,1,21.69,1,21.69,"33,42,184",READY TO WEAR,CASUAL RTW
11899653,769000000000,1331814891,12/05/2016,1/28/2017,21.69,1,21.69,1,21.69,"33,42,184",READY TO WEAR,CASUAL RTW
11899653,769000000000,1331066100,12/05/2016,,21.69,1,21.69,,,"33,42,184",READY TO WEAR,CASUAL RTW
15722352,90563294572,1312305006,11/25/2016,1/16/2017,16.99,1,16.99,1,16.99,"29,29,686",MENS & KIDS,TOTAL MENS
15722352,90563294572,1310719776,11/25/2016,,16.99,1,16.99,,,"29,29,686",MENS & KIDS,TOTAL MENS
10924083,841000000000,1210641204,07/09/2016,7/16/2016,39.98,1,39.98,1,39.98,"28,57,817",READY TO WEAR,CASUAL RTW
10924083,841000000000,1325550012,12/01/2016,12/07/2016,18.19,1,18.19,1,18.19,"28,57,817",READY TO WEAR,CASUAL RTW
11230913,805000000000,EI16040403970,4/30/2016,,37.49,1,37.49,,,"29,07,679",READY TO WEAR,COLLECTIONS RTW
11230913,805000000000,1198109387,4/26/2016,4/29/2016,37.49,1,37.49,1,37.49,"29,07,679",READY TO WEAR,COLLECTIONS RTW
12133370,190000000000,1324401918,11/30/2016,,37.32,1,37.32,,,"29,07,785",CENTER CORE,WOMENS SHOES
12133370,190000000000,1244635090,10/16/2016,,79,1,79,,,"29,07,785",CENTER CORE,WOMENS SHOES
12133370,190000000000,1350434187,12/18/2016,12/21/2016,32.9,1,32.9,1,32.9,"29,07,785",CENTER CORE,WOMENS SHOES
14612031,716000000000,1219388430,08/03/2016,8/18/2016,27.05,1,27.05,1,27.05,"28,19,238",CENTER CORE,WOMENS SHOES
14612031,716000000000,SW16081202496,8/20/2016,,24.15,1,24.15,,,"28,19,238",CENTER CORE,WOMENS SHOES
11607912,706000000000,1251742251,10/02/2016,,57.74,1,57.74,,,"29,34,012",READY TO WEAR,SPECIAL SIZES
11607912,706000000000,1310628258,11/25/2016,12/20/2016,34.2,1,34.2,1,34.2,"29,34,012",READY TO WEAR,SPECIAL SIZES
15590902,23798158166,1328537301,12/05/2016,,79.99,1,79.99,,,"26,63,910",MENS & KIDS,TOTAL MENS
15590902,23798158166,1341135675,12/13/2016,,79.99,1,79.99,,,"26,63,910",MENS & KIDS,TOTAL MENS
11897341,706000000000,1188059104,3/13/2016,04/12/2016,41.99,1,41.99,1,41.99,"26,64,926",READY TO WEAR,COLLECTIONS RTW
11897341,706000000000,1193257082,04/06/2016,06/11/2016,29.59,1,29.59,1,29.59,"26,64,926",READY TO WEAR,COLLECTIONS RTW
13380729,767000000000,1264635969,10/20/2016,10/28/2016,97.99,1,97.99,1,97.99,"28,08,340",READY TO WEAR,CLASSIFICATIONS
13380729,767000000000,1244728237,10/18/2016,10/21/2016,110.49,1,110.49,1,110.49,"28,08,340",READY TO WEAR,CLASSIFICATIONS
13259232,706000000000,1204205334,5/29/2016,,19.99,1,19.99,,,"28,08,803",READY TO WEAR,CASUAL RTW
13259232,706000000000,1208168955,6/20/2016,,20.79,1,20.79,,,"28,08,803",READY TO WEAR,CASUAL RTW
11240599,85805192624,1210335004,07/04/2016,,65,1,65,,,"28,25,669",BEAUTY,COSMETICS
11240599,85805192624,1259723056,11/18/2016,,65,1,65,,,"28,25,669",BEAUTY,COSMETICS
10524993,706000000000,1210306006,07/04/2016,7/25/2016,59.49,1,59.49,1,59.49,"28,25,786",READY TO WEAR,COLLECTIONS RTW
10524993,706000000000,1211848366,7/15/2016,08/06/2016,49.75,1,49.75,1,49.75,"28,25,786",READY TO WEAR,COLLECTIONS RTW
13420214,883000000000,1350177234,12/19/2016,,17.84,1,17.84,,,"28,29,206",HOME,SOFT HOME
13420214,883000000000,1317355932,11/27/2016,,20.99,1,20.99,,,"28,29,206",HOME,SOFT HOME
10983244,887000000000,1317441351,11/27/2016,,29.99,1,29.99,,,"29,35,827",MENS & KIDS,TOTAL MENS
10983244,887000000000,1315460058,11/26/2016,12/16/2016,39.99,1,39.99,1,39.99,"29,35,827",MENS & KIDS,TOTAL MENS
14064645,826000000000,1223768559,08/12/2016,09/10/2016,22.19,1,22.19,1,22.19,"28,65,413",READY TO WEAR,MILLENNIAL/DENIM
14064645,826000000000,1221485304,08/06/2016,8/15/2016,29.99,1,29.99,1,29.99,"28,65,413",READY TO WEAR,MILLENNIAL/DENIM
14064645,826000000000,1230114309,8/24/2016,10/06/2016,18.67,1,18.67,1,18.67,"28,65,413",READY TO WEAR,MILLENNIAL/DENIM
12399836,802000000000,1233551583,8/30/2016,,104.99,1,104.99,,,"26,68,065",READY TO WEAR,MILLENNIAL/DENIM
12399836,802000000000,1221102726,08/06/2016,8/17/2016,67.99,1,67.99,1,67.99,"26,68,065",READY TO WEAR,MILLENNIAL/DENIM
12399836,802000000000,1225158681,8/17/2016,8/26/2016,77.99,1,77.99,1,77.99,"26,68,065",READY TO WEAR,MILLENNIAL/DENIM
12399836,802000000000,1198780440,4/30/2016,,104.25,1,104.25,,,"26,68,065",READY TO WEAR,MILLENNIAL/DENIM
11339786,888000000000,1185503604,2/23/2016,05/02/2016,29.99,1,29.99,1,29.99,"18,29,856",READY TO WEAR,COLLECTIONS RTW
11339786,888000000000,1185505009,2/24/2016,3/14/2016,22.49,1,22.49,1,22.49,"18,29,856",READY TO WEAR,COLLECTIONS RTW
10420042,889000000000,RM16370432261,7/13/2016,7/19/2016,47.59,1,47.59,1,47.59,"34,48,075",CENTER CORE,WOMENS SHOES
10420042,889000000000,1208713412,6/23/2016,7/19/2016,59.49,1,59.49,2,95.18,"34,48,075",CENTER CORE,WOMENS SHOES
13592656,646000000000,1210956696,07/10/2016,,8.99,1,8.99,,,"28,30,906",MENS & KIDS,TOTAL CHILDRENS
13592656,646000000000,1207975948,6/19/2016,6/27/2016,8.99,1,8.99,1,8.99,"28,30,906",MENS & KIDS,TOTAL CHILDRENS
14283162,706000000000,1261662606,10/12/2016,,14.99,1,14.99,,,"28,32,822",READY TO WEAR,SPECIAL SIZES
14283162,706000000000,1259639970,10/10/2016,11/11/2016,22.1,1,22.1,1,22.1,"28,32,822",READY TO WEAR,SPECIAL SIZES
11977221,666000000000,1325414178,12/01/2016,,48.75,1,48.75,,,"28,14,576",READY TO WEAR,MISSY TOTAL ACTIVE
11977221,666000000000,1305380187,11/24/2016,,48.75,1,48.75,,,"28,14,576",READY TO WEAR,MISSY TOTAL ACTIVE
15765606,29005923466,1320155586,11/29/2016,2/28/2017,0,1,0,1,0,"28,14,648",CENTER CORE,WOMENS SHOES
15765606,29005923466,1316649789,11/27/2016,12/31/2016,65.4,1,65.4,1,65.4,"28,14,648",CENTER CORE,WOMENS SHOES
15612535,767000000000,1336226010,12/08/2016,,87.49,1,87.49,,,"28,16,092",READY TO WEAR,CLASSIFICATIONS
